Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.40.30-10.11.10.201-58778-80-6,192.168.40.30,58778,10.11.10.201,80,6,14/11/2019 07:59:29 AM,0,0,2,0.0,369.0,0,0,0,0,363.0,6.0,184.5,252.43712088359746,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,40,0.0,0.0,6.0,363.0,244.0,206.11404610069638,42483.0,0,0,0,1,1,0,0,0,0.0,366.0,0.0,184.5,0,0,0,0,0,0,0,0,2,369,-1,237,0,0,0,0,0,0,0,0,0,0,No Label
172.10.2.104-192.168.10.23-80-53599-6,192.168.10.23,53599,172.10.2.104,80,6,14/11/2019 07:59:29 AM,98966,2,1,12.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,181.88064587838247,30.313440979730412,49483.0,69976.70127978311,98964.0,2.0,98964.0,98964.0,0.0,98964.0,98964.0,0,0,0,0,0,0,0,0,0,40,20,20.208960653153607,10.104480326576804,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,8.0,6.0,6.0,0,0,0,0,0,0,2,12,1,6,-1,1023,2,0,0,0,0,0,0,0,0,0,No Label
172.10.2.104-192.168.10.23-80-53600-6,172.10.2.104,80,192.168.10.23,53600,6,14/11/2019 07:59:30 AM,14,3,2,127.0,0.0,115.0,6.0,42.33333333333333,62.93117934166921,0.0,0.0,0.0,0.0,9071428.57142857,357142.85714285716,3.5,4.43471156521669,10.0,0.0,4.0,2.0,0.0,2.0,2.0,10.0,10.0,0.0,10.0,10.0,0,0,0,0,60,64,214285.7142857143,142857.14285714287,0.0,115.0,21.166666666666664,46.062638511777266,2121.7666666666664,0,1,0,0,1,0,0,0,0.0,25.4,42.333333333333336,0.0,0,0,0,0,0,0,3,127,2,0,-1,65535,3,0,0,0,0,0,0,0,0,0,No Label
172.10.2.104-192.168.10.23-80-53600-6,192.168.10.23,53600,172.10.2.104,80,6,14/11/2019 07:59:30 AM,8,4,2,409.0,12.0,391.0,6.0,102.24999999999999,192.5,6.0,6.0,6.0,0.0,5.2625E7,750000.0,1.6,0.5477225575051661,2.0,1.0,5.0,1.6666666666666667,0.5773502691896257,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,80,40,500000.0,250000.0,6.0,391.0,61.0,145.5163221085525,21175.0,0,0,0,0,1,0,0,0,0.0,71.16666666666667,102.25,6.0,0,0,0,0,0,0,4,409,2,12,-1,237,4,0,0,0,0,0,0,0,0,0,No Label
172.10.2.104-192.168.10.23-80-53600-6,172.10.2.104,80,192.168.10.23,53600,6,14/11/2019 07:59:30 AM,8,3,1,127.0,0.0,115.0,6.0,42.33333333333333,62.93117934166921,0.0,0.0,0.0,0.0,1.5875E7,500000.0,2.6666666666666665,2.0816659994661326,5.0,1.0,3.0,1.5,0.7071067811865476,2.0,1.0,0,0,0,0,0,0,0,0,0,60,32,375000.0,125000.0,0.0,115.0,25.4,50.17768428295591,2517.8,0,1,0,0,1,0,0,0,0.0,31.75,42.333333333333336,0.0,0,0,0,0,0,0,3,127,1,0,-1,29200,3,0,0,0,0,0,0,0,0,0,No Label
172.10.2.104-192.168.10.23-80-53599-6,172.10.2.104,80,192.168.10.23,53599,6,14/11/2019 07:59:30 AM,1801,1,2,6.0,12.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,9994.447529150471,1665.7412548584118,900.5,1192.8891398617056,1744.0,57.0,0,0,0,0,0,1801.0,1801.0,0.0,1801.0,1801.0,0,0,0,0,20,40,555.247084952804,1110.494169905608,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,2.0,8.0,6.0,6.0,0,0,0,0,0,0,1,6,2,12,-1,1023,1,0,0,0,0,0,0,0,0,0,No Label
172.10.2.104-192.168.10.23-80-53600-6,172.10.2.104,80,192.168.10.23,53600,6,14/11/2019 07:59:30 AM,66,0,7,0.0,421.0,0,0,0,0,391.0,0.0,60.14285714285714,145.9114212703819,6378787.878787878,106060.60606060605,11.0,22.054478003344354,56.0,1.0,0,0,0,0,0,66.0,11.0,22.054478003344354,56.0,1.0,0,0,0,0,0,152,0.0,106060.60606060605,0.0,391.0,53.375,136.4372566420184,18615.124999999996,0,0,0,0,1,0,0,0,0.0,61.0,0.0,60.142857142857146,0,0,0,0,0,0,0,0,7,421,-1,1023,0,0,0,0,0,0,0,0,0,0,No Label
192.168.40.30-10.11.10.201-58780-80-6,10.11.10.201,80,192.168.40.30,58780,6,14/11/2019 07:59:30 AM,6,3,1,127.0,0.0,115.0,6.0,42.33333333333333,62.93117934166921,0.0,0.0,0.0,0.0,2.1166666666666668E7,666666.6666666666,2.0,1.0,3.0,1.0,3.0,1.5,0.7071067811865476,2.0,1.0,0,0,0,0,0,0,0,0,0,60,32,500000.0,166666.66666666666,0.0,115.0,25.4,50.17768428295591,2517.8,0,1,0,0,1,0,0,0,0.0,31.75,42.333333333333336,0.0,0,0,0,0,0,0,3,127,1,0,-1,29200,3,0,0,0,0,0,0,0,0,0,No Label
192.168.40.30-10.11.10.201-58779-80-6,10.11.10.201,80,192.168.40.30,58779,6,14/11/2019 07:59:30 AM,7,3,1,127.0,0.0,115.0,6.0,42.33333333333333,62.93117934166921,0.0,0.0,0.0,0.0,1.814285714285714E7,571428.5714285715,2.3333333333333335,1.5275252316519468,4.0,1.0,3.0,1.5,0.7071067811865476,2.0,1.0,0,0,0,0,0,0,0,0,0,60,32,428571.4285714286,142857.14285714287,0.0,115.0,25.4,50.17768428295591,2517.8,0,1,0,0,1,0,0,0,0.0,31.75,42.333333333333336,0.0,0,0,0,0,0,0,3,127,1,0,-1,29200,3,0,0,0,0,0,0,0,0,0,No Label
192.168.40.30-10.11.10.201-58780-80-6,10.11.10.201,80,192.168.40.30,58780,6,14/11/2019 07:59:30 AM,18,0,7,0.0,393.0,0,0,0,0,363.0,0.0,56.14285714285714,135.32975599306627,2.1833333333333332E7,388888.8888888889,3.0,2.9664793948382653,9.0,1.0,0,0,0,0,0,18.0,3.0,2.9664793948382653,9.0,1.0,0,0,0,0,0,152,0.0,388888.8888888889,0.0,363.0,49.875,126.53902560080033,16012.125,0,0,0,0,1,0,0,0,0.0,57.0,0.0,56.142857142857146,0,0,0,0,0,0,0,0,7,393,-1,1023,0,0,0,0,0,0,0,0,0,0,No Label
192.168.40.30-10.11.10.201-58778-80-6,192.168.40.30,58778,10.11.10.201,80,6,14/11/2019 07:59:29 AM,99929,5,2,30.0,369.0,6.0,6.0,6.0,0.0,363.0,6.0,184.5,252.43712088359746,3992.8349127880792,70.04973531207156,16654.833333333336,40781.14736697175,99899.0,1.0,99927.0,24981.75,49960.16666889066,99922.0,1.0,99906.0,99906.0,0.0,99906.0,99906.0,0,1,0,0,100,40,50.03552522290826,20.014210089163306,6.0,363.0,95.25000000000001,165.25888780940045,27310.5,0,0,0,1,1,0,0,0,0.0,108.85714285714286,6.0,184.5,0,0,0,0,0,0,5,30,2,369,-1,237,5,0,0,0,0,0,0,0,0,0,No Label
192.168.40.30-10.11.10.201-58779-80-6,10.11.10.201,80,192.168.40.30,58779,6,14/11/2019 07:59:30 AM,39,0,7,0.0,393.0,0,0,0,0,363.0,0.0,56.14285714285714,135.32975599306627,1.0076923076923078E7,179487.1794871795,6.5,11.519548602267365,30.0,1.0,0,0,0,0,0,39.0,6.5,11.519548602267365,30.0,1.0,0,0,0,0,0,152,0.0,179487.1794871795,0.0,363.0,49.875,126.53902560080033,16012.125,0,0,0,0,1,0,0,0,0.0,57.0,0.0,56.142857142857146,0,0,0,0,0,0,0,0,7,393,-1,1023,0,0,0,0,0,0,0,0,0,0,No Label
192.168.40.30-10.11.10.201-58778-80-6,192.168.40.30,58778,10.11.10.201,80,6,14/11/2019 07:59:30 AM,7,1,1,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,1714285.7142857143,285714.28571428574,7.0,0.0,7.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,142857.14285714287,142857.14285714287,6.0,6.0,6.0,0.0,0.0,1,0,0,0,1,0,0,0,1.0,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,-1,1023,1,0,0,0,0,0,0,0,0,0,No Label
192.168.40.30-10.11.10.201-58779-80-6,192.168.40.30,58779,10.11.10.201,80,6,14/11/2019 07:59:30 AM,44,8,1,756.0,0.0,363.0,0.0,94.5,165.73472780319761,0.0,0.0,0.0,0.0,1.7181818181818184E7,204545.45454545456,5.5,11.526367287968176,34.0,1.0,43.0,6.142857142857142,12.294017127971523,34.0,1.0,0,0,0,0,0,0,0,0,0,172,32,181818.18181818182,22727.272727272728,0.0,363.0,75.6,151.4978547702904,22951.6,0,1,0,0,0,0,0,0,0.0,84.0,94.5,0.0,0,0,0,0,0,0,8,756,1,0,-1,65535,7,0,0,0,0,0,0,0,0,0,No Label
192.168.40.30-10.11.10.201-58779-80-6,192.168.40.30,58779,10.11.10.201,80,6,14/11/2019 07:59:30 AM,2,2,1,12.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,9000000.0,1500000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,40,20,1000000.0,500000.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,8.0,6.0,6.0,0,0,0,0,0,0,2,12,1,6,-1,1023,2,0,0,0,0,0,0,0,0,0,No Label
192.168.40.30-10.11.10.201-58780-80-6,10.11.10.201,80,192.168.40.30,58780,6,14/11/2019 07:59:30 AM,25,6,1,248.0,0.0,115.0,0.0,41.33333333333333,57.10925202335141,0.0,0.0,0.0,0.0,9920000.0,280000.0,4.166666666666666,6.7946057035465035,18.0,1.0,23.0,4.6,7.503332592921628,18.0,1.0,0,0,0,0,0,0,0,0,0,132,32,240000.0,40000.0,0.0,115.0,31.0,51.92026854431982,2695.714285714286,0,1,0,0,1,0,0,0,0.0,35.42857142857143,41.333333333333336,0.0,0,0,0,0,0,0,6,248,1,0,-1,29200,5,0,0,0,0,0,0,0,0,0,No Label
192.168.40.30-10.11.10.201-58779-80-6,10.11.10.201,80,192.168.40.30,58779,6,14/11/2019 07:59:30 AM,51,6,1,248.0,0.0,115.0,0.0,41.33333333333333,57.10925202335141,0.0,0.0,0.0,0.0,4862745.098039215,137254.9019607843,8.5,8.408329203831164,24.0,1.0,27.0,5.4,4.03732584763727,11.0,1.0,0,0,0,0,0,0,0,0,0,132,32,117647.05882352941,19607.843137254902,0.0,115.0,31.0,51.92026854431982,2695.714285714286,0,1,0,0,1,0,0,0,0.0,35.42857142857143,41.333333333333336,0.0,0,0,0,0,0,0,6,248,1,0,-1,29200,5,0,0,0,0,0,0,0,0,0,No Label
192.168.40.30-10.11.10.201-58780-80-6,10.11.10.201,80,192.168.40.30,58780,6,14/11/2019 07:59:30 AM,137,2,11,12.0,768.0,6.0,6.0,6.0,0.0,363.0,0.0,69.81818181818183,144.97228575270393,5693430.656934307,94890.51094890511,11.416666666666668,29.299265685285864,104.0,1.0,1.0,1.0,0.0,1.0,1.0,137.0,13.700000000000003,35.64968443058087,115.0,1.0,0,0,0,0,40,244,14598.540145985402,80291.9708029197,0.0,363.0,56.14285714285715,130.02062389237577,16905.36263736264,1,0,0,0,1,0,0,0,5.0,60.46153846153846,6.0,69.81818181818181,0,0,0,0,0,0,2,12,11,768,-1,1023,2,0,0,0,0,0,0,0,0,0,No Label
192.168.40.30-10.11.10.201-58780-80-6,192.168.40.30,58780,10.11.10.201,80,6,14/11/2019 07:59:30 AM,2,1,1,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,6000000.0,1000000.0,2.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,500000.0,500000.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,-1,1023,1,0,0,0,0,0,0,0,0,0,No Label
172.10.2.104-192.168.10.23-80-53601-6,192.168.10.23,53601,172.10.2.104,80,6,14/11/2019 07:59:30 AM,20,4,5,409.0,127.0,391.0,6.0,102.24999999999999,192.5,115.0,0.0,25.4,50.17768428295591,2.6799999999999996E7,449999.99999999994,2.5,1.927248223318863,5.0,0.0,8.0,2.6666666666666665,1.5275252316519468,4.0,1.0,20.0,5.0,3.559026084010437,10.0,2.0,0,0,0,0,80,124,199999.99999999997,249999.99999999997,0.0,391.0,53.599999999999994,123.62865543410413,15284.044444444444,0,1,0,0,0,0,0,0,1.0,59.55555555555556,102.25,25.4,0,0,0,0,0,0,4,409,5,127,-1,237,4,0,0,0,0,0,0,0,0,0,No Label
172.10.2.104-192.168.10.23-80-53601-6,172.10.2.104,80,192.168.10.23,53601,6,14/11/2019 07:59:30 AM,20,0,2,0.0,12.0,0,0,0,0,6.0,6.0,6.0,0.0,600000.0,99999.99999999999,20.0,0.0,20.0,20.0,0,0,0,0,0,20.0,20.0,0.0,20.0,20.0,0,0,0,0,0,40,0.0,99999.99999999999,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,9.0,0.0,6.0,0,0,0,0,0,0,0,0,2,12,-1,1023,0,0,0,0,0,0,0,0,0,0,No Label
172.10.2.104-192.168.10.23-80-53602-6,172.10.2.104,80,192.168.10.23,53602,6,14/11/2019 07:59:30 AM,30,3,1,127.0,0.0,115.0,6.0,42.33333333333333,62.93117934166921,0.0,0.0,0.0,0.0,4233333.333333333,133333.33333333334,10.0,13.856406460551018,26.0,2.0,4.0,2.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,60,32,100000.0,33333.333333333336,0.0,115.0,25.4,50.17768428295591,2517.8,0,1,0,0,1,0,0,0,0.0,31.75,42.333333333333336,0.0,0,0,0,0,0,0,3,127,1,0,-1,29200,3,0,0,0,0,0,0,0,0,0,No Label
172.10.2.104-192.168.10.23-80-53602-6,172.10.2.104,80,192.168.10.23,53602,6,14/11/2019 07:59:30 AM,22,0,7,0.0,421.0,0,0,0,0,391.0,0.0,60.14285714285714,145.9114212703819,1.9136363636363637E7,318181.8181818182,3.666666666666667,5.08592829940284,14.0,1.0,0,0,0,0,0,22.0,3.666666666666667,5.08592829940284,14.0,1.0,0,0,0,0,0,152,0.0,318181.8181818182,0.0,391.0,53.375,136.4372566420184,18615.124999999996,0,0,0,0,1,0,0,0,0.0,61.0,0.0,60.142857142857146,0,0,0,0,0,0,0,0,7,421,-1,1023,0,0,0,0,0,0,0,0,0,0,No Label
172.10.2.104-192.168.10.23-80-53603-6,192.168.10.23,53603,172.10.2.104,80,6,14/11/2019 07:59:30 AM,9,2,5,397.0,127.0,391.0,6.0,198.5,272.2361107568208,115.0,0.0,25.4,50.17768428295591,5.8222222222222224E7,777777.7777777778,1.5,0.5477225575051661,2.0,1.0,1.0,1.0,0.0,1.0,1.0,9.0,2.25,1.2583057392117916,4.0,1.0,0,0,0,0,40,124,222222.22222222222,555555.5555555555,0.0,391.0,65.5,137.2651240691323,18841.714285714286,0,1,0,0,0,0,0,0,2.0,74.85714285714286,198.5,25.4,0,0,0,0,0,0,2,397,5,127,-1,237,2,0,0,0,0,0,0,0,0,0,No Label
172.10.2.104-192.168.10.23-80-53601-6,192.168.10.23,53601,172.10.2.104,80,6,14/11/2019 07:59:30 AM,62,4,5,409.0,127.0,391.0,6.0,102.24999999999999,192.5,115.0,0.0,25.4,50.17768428295591,8645161.29032258,145161.29032258064,7.75,15.890248582070704,47.0,1.0,5.0,1.6666666666666665,1.1547005383792515,3.0,1.0,62.0,15.5,25.68397684679432,54.0,2.0,0,0,0,0,80,124,64516.12903225806,80645.16129032258,0.0,391.0,53.599999999999994,123.62865543410413,15284.044444444444,0,1,0,0,0,0,0,0,1.0,59.55555555555556,102.25,25.4,0,0,0,0,0,0,4,409,5,127,-1,237,4,0,0,0,0,0,0,0,0,0,No Label
192.168.40.30-10.11.10.201-58781-80-6,10.11.10.201,80,192.168.40.30,58781,6,14/11/2019 07:59:30 AM,11,3,1,127.0,0.0,115.0,6.0,42.33333333333333,62.93117934166921,0.0,0.0,0.0,0.0,1.1545454545454545E7,363636.36363636365,3.6666666666666665,2.886751345948129,7.0,2.0,4.0,2.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,60,32,272727.2727272727,90909.09090909091,0.0,115.0,25.4,50.17768428295591,2517.8,0,1,0,0,1,0,0,0,0.0,31.75,42.333333333333336,0.0,0,0,0,0,0,0,3,127,1,0,-1,29200,3,0,0,0,0,0,0,0,0,0,No Label
192.168.40.30-10.11.10.201-58781-80-6,192.168.40.30,58781,10.11.10.201,80,6,14/11/2019 07:59:30 AM,47,14,8,1143.0,248.0,363.0,0.0,81.64285714285715,152.49545120220026,115.0,0.0,31.0,51.92026854431982,2.9595744680851065E7,468085.10638297873,2.238095238095238,2.755081884531963,14.0,1.0,20.0,1.5384615384615388,0.5188745216627707,2.0,1.0,47.0,6.714285714285714,13.363062095621219,37.0,1.0,0,0,0,0,304,196,297872.3404255319,170212.76595744683,0.0,363.0,60.478260869565204,123.96182314260282,15366.53359683794,0,1,0,0,0,0,0,0,0.0,63.22727272727273,81.64285714285714,31.0,0,0,0,0,0,0,14,1143,8,248,-1,237,12,0,0,0,0,0,0,0,0,0,No Label
172.10.2.104-192.168.10.23-80-53603-6,192.168.10.23,53603,172.10.2.104,80,6,14/11/2019 07:59:30 AM,99731,2,1,12.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,180.48550601117006,30.08091766852834,49865.5,70499.25319107997,99716.0,15.0,99716.0,99716.0,0.0,99716.0,99716.0,0,0,0,0,0,0,0,0,0,40,20,20.053945112352228,10.026972556176114,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,8.0,6.0,6.0,0,0,0,0,0,0,2,12,1,6,-1,1023,2,0,0,0,0,0,0,0,0,0,No Label
172.10.2.104-192.168.10.23-80-53604-6,192.168.10.23,53604,172.10.2.104,80,6,14/11/2019 07:59:30 AM,19,2,5,397.0,127.0,391.0,6.0,198.5,272.2361107568208,115.0,0.0,25.4,50.17768428295591,2.757894736842105E7,368421.05263157893,3.166666666666667,2.786873995477131,8.0,1.0,5.0,5.0,0.0,5.0,5.0,19.0,4.75,4.349329450233296,9.0,1.0,0,0,0,0,40,124,105263.15789473684,263157.8947368421,0.0,391.0,65.5,137.2651240691323,18841.714285714286,0,1,0,0,0,0,0,0,2.0,74.85714285714286,198.5,25.4,0,0,0,0,0,0,2,397,5,127,-1,237,2,0,0,0,0,0,0,0,0,0,No Label
172.10.2.104-192.168.10.23-80-53602-6,192.168.10.23,53602,172.10.2.104,80,6,14/11/2019 07:59:30 AM,16,2,5,397.0,127.0,391.0,6.0,198.5,272.2361107568208,115.0,0.0,25.4,50.17768428295591,3.275E7,437500.0,2.666666666666667,1.0327955589886444,4.0,1.0,1.0,1.0,0.0,1.0,1.0,16.0,4.0,2.70801280154532,8.0,2.0,0,0,0,0,40,124,125000.0,312500.0,0.0,391.0,65.5,137.2651240691323,18841.714285714286,0,1,0,0,0,0,0,0,2.0,74.85714285714286,198.5,25.4,0,0,0,0,0,0,2,397,5,127,-1,237,2,0,0,0,0,0,0,0,0,0,No Label
172.10.2.104-192.168.10.23-80-53602-6,192.168.10.23,53602,172.10.2.104,80,6,14/11/2019 07:59:30 AM,2,2,1,12.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,9000000.0,1500000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,40,20,1000000.0,500000.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,8.0,6.0,6.0,0,0,0,0,0,0,2,12,1,6,-1,1023,2,0,0,0,0,0,0,0,0,0,No Label
172.10.2.104-192.168.10.23-80-53603-6,172.10.2.104,80,192.168.10.23,53603,6,14/11/2019 07:59:30 AM,129,4,4,127.0,403.0,115.0,0.0,31.75,55.572025336494626,391.0,0.0,100.75,193.52067073054496,4108527.131782946,62015.503875969,18.42857142857143,44.350336875297586,119.0,1.0,8.0,2.6666666666666665,2.0816659994661326,5.0,1.0,124.0,41.33333333333333,67.26316475853135,119.0,2.0,0,0,0,0,92,92,31007.7519379845,31007.7519379845,0.0,391.0,59.55555555555556,129.59756084810306,16795.527777777777,0,0,0,0,1,0,0,0,1.0,67.0,31.75,100.75,0,0,0,0,0,0,4,127,4,403,-1,1024,3,0,0,0,0,0,0,0,0,0,No Label
192.168.40.30-10.11.10.201-58782-80-6,10.11.10.201,80,192.168.40.30,58782,6,14/11/2019 07:59:30 AM,17,3,4,127.0,369.0,115.0,6.0,42.33333333333333,62.93117934166921,363.0,0.0,92.25,180.52215930461279,2.9176470588235293E7,411764.70588235295,2.8333333333333335,2.136976056643281,7.0,1.0,10.0,5.0,4.242640687119285,8.0,2.0,14.0,4.666666666666667,3.7859388972001824,9.0,2.0,0,0,0,0,60,104,176470.58823529413,235294.11764705883,0.0,363.0,62.0,127.8112447545766,16335.714285714286,0,1,0,0,1,0,0,0,1.0,70.85714285714286,42.333333333333336,92.25,0,0,0,0,0,0,3,127,4,369,-1,1024,3,0,0,0,0,0,0,0,0,0,No Label
192.168.40.30-10.11.10.201-58782-80-6,192.168.40.30,58782,10.11.10.201,80,6,14/11/2019 07:59:30 AM,3,2,1,12.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,6000000.0,1000000.0,1.5,0.7071067811865476,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,40,20,666666.6666666666,333333.3333333333,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,8.0,6.0,6.0,0,0,0,0,0,0,2,12,1,6,-1,1023,2,0,0,0,0,0,0,0,0,0,No Label
192.168.40.30-10.11.10.201-58782-80-6,10.11.10.201,80,192.168.40.30,58782,6,14/11/2019 07:59:30 AM,30,6,7,133.0,744.0,115.0,0.0,22.166666666666664,45.573749754290205,363.0,0.0,106.28571428571428,175.38977002257408,2.9233333333333332E7,433333.3333333333,2.5,3.0600059417648784,12.0,1.0,26.0,5.2,8.28854631404084,20.0,1.0,24.0,4.0,4.1952353926806065,12.0,1.0,0,0,0,0,144,164,200000.0,233333.3333333333,0.0,363.0,63.07142857142858,130.47927291083693,17024.84065934066,0,0,0,0,1,0,0,0,1.0,67.92307692307692,22.166666666666668,106.28571428571429,0,0,0,0,0,0,6,133,7,744,-1,1024,4,0,0,0,0,0,0,0,0,0,No Label
192.168.40.30-10.11.10.201-58782-80-6,10.11.10.201,80,192.168.40.30,58782,6,14/11/2019 07:59:30 AM,1,1,1,6.0,115.0,6.0,6.0,6.0,0.0,115.0,115.0,115.0,0.0,1.21E8,2000000.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,1000000.0,1000000.0,6.0,115.0,78.66666666666666,62.93117934166921,3960.3333333333335,0,0,0,1,1,0,0,0,1.0,118.0,6.0,115.0,0,0,0,0,0,0,1,6,1,115,-1,237,1,0,0,0,0,0,0,0,0,0,No Label
192.168.40.30-10.11.10.201-58782-80-6,192.168.40.30,58782,10.11.10.201,80,6,14/11/2019 07:59:30 AM,3,2,1,12.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,6000000.0,1000000.0,1.5,0.7071067811865476,2.0,1.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,40,20,666666.6666666666,333333.3333333333,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,8.0,6.0,6.0,0,0,0,0,0,0,2,12,1,6,-1,1023,2,0,0,0,0,0,0,0,0,0,No Label
192.168.40.30-10.11.10.201-58782-80-6,192.168.40.30,58782,10.11.10.201,80,6,14/11/2019 07:59:30 AM,31,2,1,12.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,580645.1612903225,96774.19354838709,15.5,16.263455967290593,27.0,4.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,0,0,0,0,0,40,20,64516.12903225806,32258.06451612903,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,8.0,6.0,6.0,0,0,0,0,0,0,2,12,1,6,-1,1023,2,0,0,0,0,0,0,0,0,0,No Label
192.168.40.30-10.11.10.201-58781-80-6,10.11.10.201,80,192.168.40.30,58781,6,14/11/2019 07:59:30 AM,100115,3,2,18.0,12.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,299.6553962942616,49.9425660490436,25028.75,50041.50044629624,100091.0,1.0,7.0,3.5,3.5355339059327378,6.0,1.0,100115.0,100115.0,0.0,100115.0,100115.0,0,0,0,0,60,40,29.96553962942616,19.97702641961744,6.0,6.0,6.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,7.2,6.0,6.0,0,0,0,0,0,0,3,18,2,12,-1,1023,3,0,0,0,0,0,0,0,0,0,No Label
192.168.40.30-10.11.10.201-58781-80-6,192.168.40.30,58781,10.11.10.201,80,6,14/11/2019 07:59:30 AM,1,1,1,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,1.2E7,2000000.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1000000.0,1000000.0,6.0,6.0,6.0,0.0,0.0,1,0,0,0,1,0,0,0,1.0,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,-1,1023,1,0,0,0,0,0,0,0,0,0,No Label
